json_file,model_name,model_private,model_num_parameters,assin2_rte,assin2_sts,faquad_nli,hatebr_offensive
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-1124-7B/results_2025-05-05T06-45-19.797307.json,allenai/OLMo-2-1124-7B,False,7298617344,0.8671203991732603,0.7240236139466845,0.5254972109378048,0.6764444444444444
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-1124-7B-Instruct/results_2025-05-05T05-13-41.340824.json,allenai/OLMo-2-1124-7B-Instruct,False,7298617344,0.8707700326429424,0.7249106871531545,0.7055751222533441,0.772141196364405
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-7B/results_2024-02-22T07-00-35.468626.json,allenai/OLMo-7B,False,6888095744,0.33965642015109887,0.06149125456230655,0.4396551724137931,0.7262187865364063
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-7B-Twin-2T/results_2024-02-24T18-18-57.074671.json,allenai/OLMo-7B-Twin-2T,False,6888095744,0.7768479511684292,0.3105859111360108,0.4396551724137931,0.747126388216977
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/tulu-2-13b/results_2024-05-22T22-52-46.662926.json,allenai/tulu-2-13b,False,13015864320,0.8574206250038096,0.7243471442167476,0.6181838094005436,0.8106498040953742
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/tulu-2-7b/results_2024-05-22T22-31-06.551741.json,allenai/tulu-2-7b,False,6738415616,0.8793862084803441,0.6624516338838828,0.643738010413812,0.860702274839004
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/tulu-2-dpo-13b/results_2024-03-08T19-15-36.234980.json,allenai/tulu-2-dpo-13b,False,13015864320,0.8989360181838149,0.7570093000021878,0.7264633552951698,0.7441058326667183
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/tulu-2-dpo-70b/results_2024-05-22T02-18-14.364873.json,allenai/tulu-2-dpo-70b,False,68976648192,0.9317329158205281,0.7834390660894048,0.8339739223508806,0.8236992331909445
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/tulu-2-dpo-7b/results_2024-04-02T00-29-33.604027.json,allenai/tulu-2-dpo-7b,False,6738415616,0.882693297611393,0.6797107988195017,0.6767812942008486,0.8485191831468404
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allknowingroger/MultiverseEx26-7B-slerp/results_2024-07-04T03-30-47.209441.json,allknowingroger/MultiverseEx26-7B-slerp,False,7241732096,0.9223768647276014,0.7803062713375329,0.7842076261469852,0.8163838486760461
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allknowingroger/Ph3della5-14B/results_2024-10-13T02-33-09.735947.json,allknowingroger/Ph3della5-14B,False,13960238080,0.9313195548489666,0.7150062521951339,0.6866859299725274,0.8461398095617265
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allknowingroger/Qwen2.5-slerp-14B/results_2024-11-02T04-11-15.780739.json,allknowingroger/Qwen2.5-slerp-14B,False,14770033664,0.9456698530460836,0.8409511123033333,0.7968815254182839,0.8880227399974159
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allknowingroger/QwenSlerp6-14B/results_2024-12-22T03-19-05.521173.json,allknowingroger/QwenSlerp6-14B,False,14765947904,0.9477107081041861,0.8262422786178116,0.7871549565017302,0.9047947744500262
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alpindale/WizardLM-2-8x22B/results_2024-05-24T04-13-39.697871.json,alpindale/WizardLM-2-8x22B,False,140620634112,0.9411764313247785,0.7931661141397623,0.7697292261172526,0.8206103536591043
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alpindale/WizardLM-2-8x22B/results_2024-06-16T16-33-36.333906.json,alpindale/WizardLM-2-8x22B,False,140620634112,0.9391095909505747,0.7693957002357589,0.7720584315936833,0.8071909167367536
